 (-10.7296,3.69533)
 (19.8163,-7.23003)
 (-0.520182,12.8157)
 (8.63517,-0.236377)
 (10.7553,-11.1827)
 (13.2362,-14.5112)
 (10.2471,-36.806)
 (26.1845,-22.8959)
 (-3.47548,27.9941)
 (17.5449,19.6161)
 (-1.5953,-5.64279)
 (-4.04011,-9.97225)
 (14.082,-11.9597)
 (5.73221,5.64204)
 (-19.9629,-3.9623)
 (10.8716,12.7167)
 (-16.2426,11.9818)
 (-5.15034,32.3517)
 (10.842,30.8458)
 (-20.9789,3.59981)
 (8.91701,5.06944)
 (-14.3514,1.94024)
 (2.91128,7.86706)
 (-23.1345,21.2135)
 (-5.92379,3.70982)
 (-5.39726,20.6377)
 (-9.15841,-3.45966)
 (27.0749,-7.48893)
 (-22.4641,-2.91445)
 (24.8846,-3.36398)
 (-0.357435,12.1641)
 (10.9158,11.268)
 (-18.4467,-1.79861)
 (18.0544,-14.4358)
 (-9.12642,-6.93873)
 (-16.7528,7.50775)
 (-23.8701,3.52232)
 (0.490511,2.04821)
 (-2.07164,1.17837)
 (15.8754,5.12206)
 (16.9833,1.46631)
 (-1.09827,-12.4785)
 (18.8617,14.2165)
 (-0.33241,15.1673)
 (1.25624,-23.0953)
 (10.4766,1.34884)
 (8.38257,11.2352)
 (13.8872,2.26117)
 (-31.6562,2.26938)
 (-5.83036,-7.53325)
 (-13.5147,1.81598)
 (0.254614,34.2367)
 (-12.7705,0.516307)
 (5.09492,-10.589)
 (3.13328,13.9229)
 (1.2413,-2.20517)
 (-3.40249,-5.24086)
 (5.44053,-3.07393)
 (-5.75425,0.665428)
 (5.08796,-15.6548)
 (-15.2501,-3.72399)
 (-15.9826,0.153403)
 (12.08,-2.84011)
 (-16.4504,-21.0992)
 (19.0719,-12.712)
 (-1.68011,0.470427)
 (-26.3341,-7.9482)
 (5.64887,4.94025)
 (10.1081,3.04153)
 (-11.9576,19.1727)
 (9.01361,-7.06271)
 (5.64817,12.3436)
 (15.7562,-9.54957)
 (8.72439,7.65768)
 (-30.8783,16.9495)
 (0.0330104,-24.2756)
 (-11.6487,-0.603935)
 (-14.076,26.4186)
 (0.868612,-8.67255)
 (-5.02174,-15.981)
 (7.04789,9.90828)
 (17.3332,-29.414)
 (11.8793,4.03412)
 (-3.50142,-0.418174)
 (-2.61047,-4.52687)
 (-5.55957,-14.7889)
 (17.2366,-18.9881)
 (-17.2313,4.34214)
 (12.1454,-14.0025)
 (-19.3357,-0.693379)
 (-3.71774,1.0874)
 (11.3108,26.9045)
 (21.0962,-0.913378)
 (-2.64163,16.6886)
 (8.14203,-15.4967)
 (-14.7245,7.96759)
 (-13.1983,-8.32282)
 (-3.44263,-12.8142)
 (8.69464,1.22056)
 (-8.3813,12.5642)
 (-13.9522,0.873549)
 (-0.967271,-23.1715)
 (-21.9029,-8.76215)
 (-8.19858,16.8069)
 (6.49389,-8.24625)
 (4.973,8.90157)
 (-29.0622,-5.00287)
 (8.45029,16.2152)
 (-29.0339,12.6257)
 (-2.61881,-1.32097)
 (20.5702,-12.1979)
 (0.268658,-17.5269)
 (-0.673232,-3.19106)
 (-4.89314,-6.86635)
 (-8.24817,-6.78419)
 (13.5163,-0.79372)
 (4.54918,-7.9532)
 (-11.4373,-12.9615)
 (-12.5582,-35.1389)
 (3.39771,26.8987)
 (-5.99894,-5.23142)
 (-5.66201,-9.46784)
 (6.53254,16.7304)
 (-11.4156,10.0139)
 (14.2875,-3.73184)
 (3.10805,8.01163)
 (-11.7135,-23.8809)
 (-21.9517,-5.00814)
 (19.6579,-11.0958)
 (-1.0566,6.05848)
 (1.40651,10.4928)
 (15.2242,12.8011)
 (5.11674,8.76917)
 (-1.82985,-4.61953)
 (-11.5081,-11.2928)
 (1.56957,2.34528)
 (0.609385,-6.26256)
 (-16.9701,-3.86662)
 (11.7098,14.5277)
 (2.01271,5.61204)
 (-2.70184,8.4997)
 (7.03679,-2.16504)
 (11.6857,5.52114)
 (18.5669,22.4192)
 (1.81907,-24.095)
 (-23.9383,-7.44665)
 (-6.23846,12.2619)
 (13.3849,-6.43862)
 (15.842,-13.0408)
 (11.9436,11.772)
 (-0.12027,31.6001)
 (-27.7073,11.0029)
 (-4.85485,15.5757)
 (11.7681,7.97263)
 (14.4852,21.7155)
 (11.0448,-3.45338)
 (-13.3053,17.3828)
 (-6.69661,-2.63877)
 (-18.947,-11.5596)
 (1.82244,-25.8563)
 (-12.2248,14.0351)
 (-1.32777,22.5224)
 (3.69336,-25.6237)
 (22.498,4.08135)
 (10.374,-6.16603)
 (-3.07753,2.83401)
 (2.0901,14.9328)
 (-20.7262,-9.63779)
 (2.76256,30.9546)
 (-7.27156,0.620379)
 (5.14255,-15.2246)
 (-3.13015,-26.5362)
 (-29.2488,-15.4691)
 (16.6099,1.45668)
 (-13.6991,11.478)
 (18.3455,1.29622)
 (-17.9206,-4.22953)
 (-13.9136,-15.2828)
 (4.09365,14.7341)
 (-29.348,-6.09361)
 (18.797,10.6414)
 (6.13537,-18.188)
 (16.0833,16.9117)
 (-5.72386,-15.8977)
 (-23.3498,-13.5345)
 (8.09337,13.4704)
 (-8.10226,21.45)
 (-9.12563,1.76454)
 (-2.48838,-3.3882)
 (1.61751,-16.2764)
 (8.38047,-7.15796)
 (5.39189,-14.733)
 (-10.8618,0.0524285)
 (7.20261,-6.28631)
 (-12.461,10.7014)
 (-0.77822,-5.2309)
 (-6.35671,9.41972)
 (-4.16833,-13.4256)
 (-1.17351,0.268777)
 (4.37163,13.0199)
 (8.50467,-1.27536)
 (-19.4699,17.007)
 (-7.82169,13.984)
 (-6.38018,-0.127609)
 (9.08516,5.26064)
 (3.59859,1.18504)
 (-20.0604,16.4578)
 (-5.96668,-0.583295)
 (-16.5078,2.89331)
 (0.302856,-18.1626)
 (15.0503,11.0004)
 (2.56437,21.9114)
 (2.81595,-4.92864)
 (-18.0125,7.44207)
 (-0.331673,7.03423)
 (2.80479,16.7974)
 (-7.70492,-15.3297)
 (-17.6302,-2.48366)
 (17.54,17.1171)
 (7.91659,-0.194609)
 (25.938,3.95867)
 (3.66168,-8.72593)
 (3.1069,-6.24839)
 (14.0646,13.5764)
 (-6.30733,-20.8989)
 (-21.4335,15.3844)
 (11.2533,5.21179)
 (15.5058,13.7448)
 (-6.9415,-0.600801)
 (10.9621,-13.4566)
 (-12.7022,14.1198)
 (-6.45511,0.891145)
 (7.21276,-12.9284)
 (1.17575,-9.82171)
 (-2.40808,7.0639)
 (0.402524,9.54183)
 (-1.46965,-21.9635)
 (-3.36627,1.73715)
 (2.92699,-17.9379)
 (-29.8224,-21.3582)
 (-1.95506,-12.2154)
 (7.81732,-16.0462)
 (-14.8236,-20.3946)
 (10.7085,-3.50118)
 (0.658906,17.0431)
 (1.56744,9.78614)
 (-12.8936,-27.243)
 (-7.23184,-3.83535)
 (10.4137,-5.24791)
 (-15.1816,-5.09333)
 (13.3245,5.53312)
 (9.16429,11.8374)
 (-9.62335,-3.21086)
 (0.96841,7.56505)
 (7.72617,3.79679)
 (-11.9255,-2.64636)
 (-5.72169,10.8702)
 (7.94337,11.0901)
 (-11.8992,2.14953)
 (-7.22562,-4.91028)
 (-5.49345,3.77787)
 (2.35444,-3.11675)
 (26.6643,24.4122)
 (-9.31081,-12.7573)
 (10.1439,-30.6623)
 (-1.63818,-11.6419)
 (8.69104,-10.2553)
 (-17.7842,8.92905)
 (-16.8775,27.3121)
 (-8.80309,-1.32393)
 (-28.2565,5.34858)
 (-11.115,-2.04536)
 (15.5273,5.82821)
 (-11.6072,-11.2176)
 (-0.839193,-13.1674)
 (0.654633,3.55912)
 (-13.0127,-5.4808)
 (7.13876,-6.24139)
 (4.56514,7.21341)
 (11.6008,2.44344)
 (-0.985782,15.2468)
 (6.961,-12.1354)
 (1.31586,-0.963991)
 (22.2001,12.9848)
 (12.4345,16.1112)
 (4.65709,3.67123)
 (2.72622,3.65067)
 (24.0131,-0.65821)
 (24.9442,-4.56626)
 (-1.98923,14.5597)
 (-6.12266,-30.7168)
 (14.1254,-5.25855)
 (-0.679913,8.57732)
 (-6.32915,13.4421)
 (-1.09285,31.1573)
 (17.0023,-30.0869)
 (2.21832,9.03211)
 (-5.24793,-8.64627)
 (-7.12789,7.58722)
 (-0.808256,-14.9294)
 (7.37938,8.27226)
 (-11.6118,9.74231)
 (7.20486,-13.7284)
 (-15.3695,-14.9386)
 (-10.8279,13.5487)
 (2.90473,-5.59038)
 (-0.299455,5.42587)
 (-1.36038,-17.8913)
 (-5.5044,3.02765)
 (17.4454,-21.2286)
 (6.09441,18.4931)
 (-8.5151,3.28544)
 (-1.94026,17.5865)
 (5.98349,45.1592)
 (6.64538,-11.1575)
 (14.647,-9.31224)
 (-32.3263,-31.6624)
 (25.4038,17.3666)
 (-10.4244,36.555)
 (-0.165622,-26.7758)
 (-22.8644,-3.34204)
 (-7.54696,-5.05082)
 (-13.7488,-12.7708)
 (7.12667,-0.368125)
 (-21.1922,26.3459)
 (26.1287,-30.7338)
 (10.6894,13.9681)
 (-20.5169,-28.1633)
 (19.2122,2.71219)
 (18.3943,-18.7109)
 (-8.76879,-1.65733)
 (5.71659,-10.534)
 (16.0735,9.47426)
 (7.34752,6.05923)
 (11.4382,-10.2875)
 (-19.5437,-11.5035)
 (-19.0334,-12.5036)
 (-11.0949,-1.99151)
 (3.08651,-8.54551)
 (-3.16479,1.30662)
 (-6.6391,-10.444)
 (-0.0992537,24.7628)
 (-0.103969,-15.4311)
 (14.5906,-2.36518)
 (-12.5309,-10.744)
 (13.3887,0.827254)
 (15.4263,7.09985)
 (-19.2507,5.86626)
 (-21.046,-7.1173)
 (-7.97428,-2.65567)
 (3.28009,13.8513)
 (4.37956,2.74713)
 (7.43114,-9.49955)
 (14.7329,3.76702)
 (23.2193,6.79159)
 (-2.41176,20.2721)
 (-0.10841,11.1632)
 (3.87046,-20.2991)
 (25.4823,9.69524)
 (18.7561,-12.3986)
 (-3.57239,-6.64245)
 (15.2294,-7.35563)
 (18.6866,-10.607)
 (6.63245,-10.5615)
 (-8.84232,-1.62462)
 (20.6717,2.38249)
 (-2.74944,3.9858)
 (-5.26422,-18.0601)
 (9.09934,22.7423)
 (4.05899,-0.657874)
 (-2.94475,-18.8085)
 (-3.07306,-3.97745)
 (12.77,-5.53598)
 (-4.88305,-9.09699)
 (18.4498,11.4463)
 (2.93366,-3.9209)
 (2.32209,0.293213)
 (-2.54108,-16.5629)
 (-7.48061,0.282867)
 (-17.6394,-32.4881)
 (-12.126,-15.503)
 (-0.554929,7.72951)
 (10.4033,-6.64376)
 (9.38109,-9.7719)
 (9.2251,-10.6212)
 (-28.9936,-0.733902)
 (6.27106,-11.0801)
 (17.6068,9.85107)
 (-20.3778,4.74831)
 (-4.46087,-25.7554)
 (-4.95557,5.13202)
 (-14.0135,11.6692)
 (-12.0935,19.1693)
 (3.55194,24.4873)
 (-10.6542,-12.897)
 (4.72657,4.94991)
 (-0.549574,21.0341)
 (-5.95127,10.114)
 (22.0968,9.22875)
 (-0.221924,-1.65114)
 (-12.1003,-5.06039)
 (-7.49407,-12.1612)
 (21.2071,-29.7173)
 (11.0308,7.27348)
 (-0.718985,2.89509)
 (21.2967,-21.7113)
 (-24.0022,-1.95248)
 (16.7029,-21.2533)
 (5.96627,19.4236)
 (23.0217,-3.40783)
 (12.4157,14.7211)
 (13.2157,-4.6523)
 (18.9034,-17.5116)
 (8.95584,-1.35591)
 (22.0017,-10.3749)
 (6.45814,-7.52525)
 (2.47599,-1.47789)
 (-11.0105,11.8486)
 (-1.6819,-7.69917)
 (1.16042,-13.49)
 (-0.697995,-6.28767)
 (6.82295,-1.80014)
 (-9.20899,4.5203)
 (7.89875,0.266006)
 (-7.45954,9.93276)
 (5.0298,28.9262)
 (-17.4996,-16.5441)
 (-4.12232,-7.30685)
 (7.53614,-10.0224)
 (19.3227,29.3041)
 (-16.4876,12.6913)
 (13.7174,-4.42811)
 (23.0571,10.223)
 (-1.8646,-15.002)
 (17.9675,6.05224)
 (7.08987,-22.7874)
 (4.37788,-12.0043)
 (-1.49348,-8.95164)
 (-10.5781,9.34579)
 (13.6981,-5.77163)
 (1.58536,-16.5124)
 (2.73616,-3.94537)
 (21.9402,-11.9831)
 (-3.37967,-7.82711)
 (-6.44833,-11.8148)
 (-8.16266,-8.31575)
 (2.61469,27.1064)
 (4.08354,10.7137)
 (12.677,16.1663)
 (-14.4382,8.32798)
 (-3.29313,-8.83086)
 (19.6118,-3.38972)
 (-1.19564,-1.64728)
 (-19.1232,-4.58647)
 (3.99974,4.23668)
 (-9.21351,15.1799)
 (7.52581,19.6724)
 (-0.965856,24.5072)
 (-5.34935,17.8095)
 (13.9608,5.16263)
 (3.10455,-5.55198)
 (-5.36669,9.96548)
 (-23.1433,-8.36303)
 (16.5104,-6.16535)
 (-0.867776,-3.68293)
 (-5.67068,-6.96374)
 (4.58373,-0.619232)
 (-0.537915,2.66713)
 (-9.91079,19.2573)
 (-1.65567,8.19393)
 (-19.036,-1.59441)
 (0.0739641,-2.48783)
 (2.64781,-15.0677)
 (-11.0474,4.58675)
 (1.17812,-20.1027)
 (1.14047,-11.0757)
 (-22.7946,-4.80341)
 (0.838098,14.9791)
 (17.9041,-0.33053)
 (14.691,13.7444)
 (-8.91494,-22.9784)
 (-12.3118,3.75811)
 (1.0619,-15.4858)
 (32.8703,-12.7387)
 (-4.571,14.8858)
 (-22.7707,-24.1368)
 (-3.5203,13.4607)
 (4.72802,8.5647)
 (1.05847,13.2816)
 (-8.25105,14.7095)
 (-26.5369,8.05837)
 (-2.25974,-23.8711)
 (3.85209,4.31082)
 (-4.10849,-31.2983)
 (-2.20869,10.4465)
 (-18.8575,-5.17216)
 (4.25228,17.1543)
 (-1.37178,13.7875)
 (11.6775,1.73223)
 (-2.8801,2.44868)
 (-15.9649,6.01784)
 (-6.83337,-6.09766)
 (16.8411,-1.57598)
 (-1.80485,-1.83305)
 (1.84152,10.8922)
 (-3.02347,7.71599)
 (9.18205,9.63261)
 (-9.32264,-18.0322)
 (-3.66894,-7.62969)
 (-32.4912,-19.0077)
 (1.12301,23.7352)
 (-6.36719,2.33293)
 (4.95307,12.5921)
 (-5.77195,8.72199)
 (-24.1341,-17.7813)
 (-0.0508838,5.12368)
 (0.93286,-0.760243)
 (-2.79316,-13.9808)
 (-12.5264,-15.4123)
 (2.41061,-11.7703)
 (-0.215393,0.525321)
 (24.1972,1.67042)
 (12.4673,10.862)
 (5.51238,3.97293)
 (15.6617,-18.8216)
 (11.1205,5.42194)
 (-10.7349,-1.26016)
 (3.86986,7.10032)
 (-7.92679,3.42121)
 (11.0206,-12.9499)
 (-22.0993,15.0816)
 (-2.1376,-9.236)
 (6.19053,10.7283)
 (-20.0315,-0.617272)
 (-15.2122,-13.2173)
 (-3.82287,-8.45484)
 (-1.47844,-1.43144)
 (16.3483,22.1531)
 (0.521032,-6.80991)
 (-20.2847,13.82)
 (10.2565,7.00024)
 (-0.117621,3.73764)
 (-26.5553,-16.1704)
 (-10.3858,-7.856)
 (1.62414,0.868703)
 (1.69467,-27.301)
 (8.39554,-11.2044)
 (-10.1295,-9.63756)
 (-11.7976,-14.2116)
 (-0.336397,-16.843)
 (6.4349,7.49581)
 (-25.6316,-18.6036)
 (-26.4405,6.37214)
 (1.42812,7.67637)
 (-14.8194,15.2525)
 (4.24851,13.2323)
 (-12.134,-13.1161)
 (-21.0273,-1.74061)
 (-8.15638,14.486)
 (13.558,11.0632)
 (1.61771,-5.96709)
 (-7.33311,-13.8763)
 (21.139,10.9968)
 (8.02104,10.6937)
 (1.05872,-5.66384)
 (-15.6961,30.981)
 (-12.2191,4.92001)
 (-5.68322,-6.54666)
 (9.93453,-11.0465)
 (26.8031,0.130161)
 (-3.72605,-1.99011)
 (7.89308,-6.44939)
 (0.635232,-8.36989)
 (-17.3854,7.81192)
 (-4.08497,7.66987)
 (7.71483,11.7339)
 (-7.22874,-6.17864)
 (-12.2472,1.85943)
 (1.65996,18.7205)
 (7.01006,-27.9434)
 (19.5825,-19.8857)
 (9.63843,-3.88726)
 (14.0925,9.34073)
 (-2.08074,3.21176)
 (6.9092,3.15161)
 (26.4133,23.3527)
 (8.08187,11.614)
 (-11.6404,-7.96173)
 (8.79433,-17.7195)
 (5.3363,-9.91185)
 (3.90202,12.6254)
 (-9.46124,14.4239)
 (-6.10317,-28.8955)
 (10.2359,23.0841)
 (-21.7061,-12.0017)
 (-1.33434,6.71805)
 (5.57981,-8.54361)
 (-4.60166,14.2638)
 (3.7425,7.55432)
 (2.83957,2.53785)
 (-25.9013,-3.796)
 (4.37644,26.9612)
 (-12.0146,28.5132)
 (6.19886,11.5183)
 (-6.82033,18.461)
 (-8.6993,-10.9953)
 (6.63297,-4.71666)
 (-9.69019,-2.0482)
 (18.1384,-1.04018)
 (13.2751,-11.177)
 (9.91685,-12.3382)
 (15.0568,3.31727)
 (-3.2535,16.8417)
 (-2.13359,-7.45784)
 (22.4432,-4.78468)
 (3.67158,-26.4659)
 (-23.5602,-14.5272)
 (-22.1167,3.30101)
 (3.50491,-14.6045)
 (-0.662902,3.69791)
 (2.165,-17.8526)
 (0.969053,-9.4563)
 (10.8697,-5.90899)
 (-34.8168,0.780358)
 (-21.0509,-30.6957)
 (14.679,-2.9819)
 (24.8983,19.2727)
 (-25.2403,0.116197)
 (-1.30349,-6.86977)
 (-3.32602,7.28111)
 (17.453,-2.01642)
 (-4.19303,4.12896)
 (-6.98151,6.25595)
 (6.96013,-15.4542)
 (-3.81269,-20.5843)
 (6.18633,-30.7755)
 (2.2368,-25.8838)
 (-8.9517,9.43175)
 (-6.89754,-17.6327)
 (-1.77123,9.50145)
 (25.9388,7.71892)
 (-15.4396,-3.83912)
 (5.37342,4.10293)
 (24.475,-13.9866)
 (-2.69121,21.2737)
 (5.7581,-19.344)
 (-21.3267,8.75252)
 (16.9934,-5.47009)
 (15.2405,-12.1785)
 (7.42594,-3.60556)
 (5.99471,-14.8928)
 (4.37294,6.1838)
 (5.53524,-2.0901)
 (-4.08043,0.431241)
 (-7.167,-18.6644)
 (3.23725,5.64976)
 (-0.16746,12.9602)
 (1.07796,5.56619)
 (-15.0069,-7.27556)
 (17.8959,-1.13126)
 (-2.01892,2.74843)
 (9.70117,-11.4526)
 (-1.84972,14.4324)
 (-4.91307,-15.9878)
 (-10.9923,12.7878)
 (-12.0317,-26.8244)
 (-2.38763,-23.0189)
 (5.42658,4.1913)
 (4.59766,9.56886)
 (-16.883,11.0159)
 (-0.239097,11.9474)
 (23.9743,10.9132)
 (19.0435,-11.0856)
 (-7.5398,-7.84015)
 (11.7042,0.0815949)
 (0.674236,-23.5404)
 (-17.3691,-1.6708)
 (-1.52881,-17.6024)
 (13.5332,-3.74829)
 (19.3133,-12.7422)
 (-18.3363,9.50525)
 (-11.9953,9.76075)
 (-9.48052,-7.07281)
 (-6.93221,11.8721)
 (2.23834,6.45539)
 (-17.6522,-0.242707)
 (-11.0891,-5.41104)
 (-8.0158,18.5361)
 (-10.6272,-4.01192)
 (12.4949,-6.3425)
 (-2.91924,5.83005)
 (2.75162,14.8963)
 (-15.8766,-13.6241)
 (-15.735,11.2521)
 (-8.66294,1.94321)
 (17.3476,-14.792)
 (8.33996,11.1601)
 (-5.16244,10.2739)
 (-8.15999,-13.6095)
 (-9.64217,-9.38911)
 (1.26481,-26.3554)
 (10.2452,-0.562543)
 (-8.39079,-24.4314)
 (9.15757,-11.7971)
 (-3.43501,12.332)
 (9.66571,4.22167)
 (12.293,2.8791)
 (3.16206,-16.8907)
 (2.36857,-13.8374)
 (18.5384,-23.1759)
 (8.66398,14.349)
 (18.3885,11.877)
 (-18.5479,2.10247)
 (-20.6062,7.45941)
 (17.8485,-16.2894)
 (17.5666,6.16217)
 (-3.8627,-12.8566)
 (6.91043,-15.4538)
 (2.62413,1.99272)
 (6.12651,13.8046)
 (-14.6846,14.3242)
 (-3.8897,0.0963739)
 (-12.3836,-17.858)
 (0.747078,5.60558)
 (3.55714,1.08931)
 (5.62823,-5.50934)
 (-27.6899,4.73664)
 (1.66112,1.16122)
 (10.9892,-13.0597)
 (-12.0088,-7.60152)
 (7.98339,-23.0802)
 (25.4358,8.87446)
 (-30.9157,29.8978)
 (-33.6613,21.444)
 (-16.0842,17.4356)
 (-14.0815,12.7759)
 (7.17082,-0.131567)
 (13.798,-19.5797)
 (1.45074,1.56959)
 (3.99396,4.19626)
 (-18.7931,-2.41699)
 (-5.85033,-7.51482)
 (11.5559,13.426)
 (-15.9182,5.56193)
 (-8.03635,3.68576)
 (-23.8681,4.16009)
 (-20.2173,-28.0844)
 (2.69978,-7.64464)
 (-5.0899,-15.9631)
 (-8.45095,-5.48942)
 (-13.8622,-6.56587)
 (-5.28901,6.90439)
 (4.38323,-4.59508)
 (32.7133,15.325)
 (26.3042,-0.8922)
 (-7.25334,-4.9826)
 (23.8742,-10.2395)
 (-1.58631,-15.9174)
 (9.48705,31.2083)
 (-16.7499,40.8969)
 (-6.76808,-9.17636)
 (-10.3377,15.1979)
 (6.32264,-5.17068)
 (20.3803,-11.881)
 (1.36931,16.5439)
 (-0.430022,-7.17177)
 (-15.0246,-23.799)
 (-1.32509,-0.836228)
 (5.12927,0.589221)
 (-19.4685,1.89851)
 (11.2841,8.68764)
 (-0.914658,18.3233)
 (22.6702,-2.87025)
 (-22.4597,4.54725)
 (6.50448,-8.1356)
 (-7.28801,-17.0706)
 (28.727,-8.93071)
 (-9.37458,-16.5216)
 (0.480242,-6.27849)
 (5.04157,-15.8151)
 (-10.4041,15.5876)
 (13.1107,9.7599)
 (-7.4548,5.90579)
 (16.636,-11.0167)
 (13.5874,0.565323)
 (11.893,24.0569)
 (-4.00632,12.7834)
 (-7.70693,-5.06114)
 (-0.155648,0.227391)
 (-23.6245,-6.93921)
 (17.7444,-4.91926)
 (11.4027,-5.88598)
 (10.2437,4.14396)
 (26.6314,-28.4193)
 (3.17954,-19.1381)
 (-11.9643,1.16424)
 (14.1684,-16.6303)
 (11.827,4.68126)
 (-17.8325,6.84132)
 (-7.4836,-3.75188)
 (-1.49763,-0.876742)
 (-23.9207,9.31263)
 (11.687,9.01496)
 (16.2927,-15.731)
 (-18.7225,10.0754)
 (-10.355,-4.42392)
 (-0.868572,0.953419)
 (0.228178,17.3513)
 (-8.56911,-2.37881)
 (5.40673,0.814435)
 (2.02217,5.65231)
 (10.0204,-13.6858)
 (-5.66851,15.0712)
 (-8.46788,10.272)
 (25.3626,-17.9681)
 (-8.29377,6.61551)
 (-10.0377,0.766831)
 (8.79292,9.14218)
 (28.4357,-15.0852)
 (-8.32479,3.23239)
 (18.441,-26.2573)
 (-6.01952,5.58669)
 (-18.6552,-7.61961)
 (0.595685,14.9064)
 (-20.9167,6.97001)
 (18.7418,-12.0171)
 (4.48063,-25.7643)
 (5.19119,12.29)
 (-9.01569,-2.23449)
 (-22.0788,5.20325)
 (-5.97049,3.92038)
 (11.4605,-6.78553)
 (-4.57444,17.7071)
 (-21.4897,22.1863)
 (26.3795,-7.86776)
 (10.4523,-19.6279)
 (11.578,-2.88613)
 (3.19246,5.09453)
 (-7.13489,6.86859)
 (26.4426,6.8688)
 (-8.80386,-20.1963)
 (9.42686,6.04649)
 (2.37765,6.1761)
 (-10.087,7.14973)
 (2.66893,2.98317)
 (-11.8892,11.6173)
 (37.6822,-12.9225)
 (-29.3485,-4.56515)
 (21.6038,0.0738153)
 (-22.8383,-36.7838)
 (-0.975295,1.15414)
 (5.73104,-5.14024)
 (19.3231,1.54061)
 (8.58772,7.45807)
 (-32.5734,10.7007)
 (-4.53726,2.65174)
 (0.933953,-1.93334)
 (-19.9648,8.04028)
 (5.40856,-3.87822)
 (25.4273,10.3631)
 (-10.005,-27.4751)
 (-6.56862,6.19691)
 (4.54924,7.25743)
 (0.410267,21.2819)
 (-19.9786,-2.35274)
 (8.02657,-21.2715)
 (3.29914,-5.25229)
 (-16.7879,-20.2534)
 (11.5272,-9.71696)
 (8.95672,-3.43269)
 (11.7922,-24.0461)
 (-18.1133,6.93559)
 (-19.5334,0.435552)
 (29.9962,-13.0175)
 (-3.62965,13.4729)
 (11.3583,-15.3145)
 (11.8294,-15.0297)
 (-2.13479,-7.26377)
 (-25.1492,6.96338)
 (3.10101,-11.5547)
 (0.441067,16.5501)
 (-1.12784,-3.71511)
 (-16.7094,20.4757)
 (-5.28446,14.7792)
 (1.36612,7.61154)
 (-0.381318,8.44299)
 (-11.0211,-10.9429)
 (4.46095,8.7884)
 (-0.572727,-14.763)
 (0.222641,-5.41111)
 (-25.424,-12.5627)
 (-21.1343,-5.3473)
 (-19.2838,1.76171)
 (22.7694,14.7449)
 (21.1562,9.48563)
 (0.358974,12.3307)
 (0.157887,2.12031)
 (19.3201,0.386566)
 (4.72124,2.75054)
 (-6.45077,-17.4986)
 (-8.70056,4.04181)
 (23.0372,2.16866)
 (1.25163,8.60276)
 (-20.2348,9.29482)
 (9.67642,-1.96861)
 (-2.46599,-0.562897)
 (19.7815,-3.14045)
 (19.5353,11.8667)
 (26.9471,20.5045)
 (-7.93982,9.86099)
 (-1.40806,24.5563)
 (-43.7894,-15.4089)
 (-4.4226,2.75526)
 (6.04727,5.79233)
 (-3.31645,-14.1279)
 (1.20308,3.24755)
 (14.3809,1.99668)
 (-14.8632,7.97611)
 (10.4488,-11.6781)
 (4.86562,7.64054)
 (5.17749,4.71883)
 (13.3968,1.32756)
 (4.81595,-8.14822)
 (21.3997,5.47487)
 (-2.08041,-6.91084)
 (25.7927,9.72931)
 (5.21878,-3.5103)
 (-10.9586,-5.71012)
 (11.6808,-31.0382)
 (10.5649,-7.69357)
 (4.69173,-14.1432)
 (-12.7624,-13.1643)
 (-7.22945,5.38421)
 (-8.83575,15.0216)
 (3.40717,11.1895)
 (2.75437,7.49461)
 (9.86173,1.30793)
 (19.1191,0.924375)
 (4.66821,5.37589)
 (-14.9166,0.152143)
 (-10.2791,2.73441)
 (-5.66479,-11.1127)
 (3.6847,7.29722)
 (26.3324,4.63424)
 (8.03374,4.5102)
 (-15.127,-11.7155)
 (16.6832,-6.87279)
 (4.78277,-26.8047)
 (10.4302,2.06653)
 (17.7398,4.96462)
 (7.2929,-14.1224)
 (-3.41818,-0.11028)
 (-11.1346,15.0622)
 (-3.66169,1.99686)
 (20.6644,-20.6052)
 (-21.3442,12.1992)
 (6.41773,-6.63141)
 (-3.48247,6.8206)
 (-2.94418,-33.1898)
 (3.62985,5.78138)
 (23.376,-2.0484)
 (12.12,3.66532)
 (-19.339,-10.1055)
 (10.1884,-15.9651)
 (-7.7255,6.62311)
 (23.7607,-7.61514)
 (6.34913,7.19656)
 (0.712948,4.47983)
 (6.02824,-13.5393)
 (15.6438,15.0967)
 (-1.14994,7.73823)
 (-15.7229,-4.19873)
 (3.87187,-6.10273)
 (-1.76174,-14.0183)
 (15.1798,-7.69149)
 (32.2884,-1.68436)
 (-18.5461,-2.5177)
 (5.44387,-2.56705)
 (2.63825,-22.9601)
 (2.3923,9.50873)
 (32.1293,-6.9793)
 (-20.4975,-9.33238)
 (26.433,-1.60308)
 (25.876,0.0513101)
 (-7.64494,5.85148)
 (2.91396,4.71331)
 (15.3952,2.39454)
 (-2.68782,-4.88693)
 (17.9531,-12.7075)
 (14.4491,0.108501)
 (19.4735,6.53124)
 (10.7649,-37.0953)
 (-3.05565,22.5809)
 (13.6188,7.04427)
 (-5.88614,2.34564)
 (9.7582,-1.0392)
 (8.33865,14.7017)
 (6.21856,-13.651)
 (-3.27459,21.7099)
 (-37.6949,-22.4916)
 (10.2461,6.61596)
 (6.2227,-3.60826)
 (13.1182,7.93973)
 (3.22593,19.5917)
 (19.384,19.6439)
 (-3.07212,-1.76649)
 (-19.8798,6.50511)
 (3.42428,-16.0354)
